Clave_de_entidad_federativa,Nombre_de_la_entidad,Clave_de_municipio,Nombre_del_municipio,Clave_de_AGEB,Clave_de_la_manzana,Población_total,Población_masculina,Población_de_0_a_2_años,Población_masculina_de_0_a_2_años,Población_de_3_años_y_más,Población_masculina_de_3_años_y_más,Población_de_5_años_y_más,Población_masculina_de_5_años_y_más,Población_de_12_años_y_más,Población_masculina_de_12_años_y_más,Población_de_15_años_y_más,Población_masculina_de_15_años_y_más,Población_de_18_años_y_más,Población_masculina_de_18_años_y_más,Población_de_3_a_5_años,Población_masculina_de_3_a_5_años,Población_de_6_a_11_años,Población_masculina_de_6_a_11_años,Población_de_8_a_14_años,Población_masculina_de_8_a_14_años,Población_de_12_a_14_años,Población_masculina_de_12_a_14_años,Población_de_15_a_17_años,Población_masculina_de_15_a_17_años,Población_de_18_a_24_años,Población_masculina_de_18_a_24_años,Población_de_60_años_y_más,Población_masculina_de_60_años_y_más,Relación_hombres_mujeres,Población_de_0_a_14_años,Población_de_15_a_64_años,Población_de_65_años_y_más,Total_de_hogares_censales,Hogares_censales_con_persona_de_referencia_hombre,Población_en_hogares_censales,Población_en_hogares_censales_con_persona_de_referencia_hombre
19,Nuevo León,46,San Nicolás de los Garza,1591,3,92,39,6,NaN,86,37,83,36,69,30,66,29,62,28,4,NaN,13,6,12,5,3,NaN,4,NaN,16,6,4,NaN,73.58,26,64,NaN,22,20,92,84
19,Nuevo León,46,San Nicolás de los Garza,1591,4,80,33,NaN,NaN,79,32,74,30,67,29,62,27,60,25,5,NaN,7,NaN,8,NaN,5,NaN,NaN,NaN,9,4,9,6,70.21,18,58,4,25,19,80,69
19,Nuevo León,46,San Nicolás de los Garza,1591,5,66,36,NaN,NaN,65,35,61,33,58,30,54,27,53,27,5,3,NaN,NaN,6,5,4,3,NaN,0,10,6,5,NaN,120,12,52,NaN,20,17,66,57
19,Nuevo León,46,San Nicolás de los Garza,1591,6,116,58,4,NaN,112,56,112,56,106,53,97,47,86,43,NaN,0,4,3,12,9,9,6,11,4,19,10,6,4,100,19,94,3,36,29,116,100
19,Nuevo León,46,San Nicolás de los Garza,1591,7,132,63,6,NaN,126,61,123,61,108,56,104,56,96,51,5,0,13,5,10,3,4,0,8,5,14,9,11,3,91.3,28,99,5,40,27,132,101
19,Nuevo León,46,San Nicolás de los Garza,1591,8,137,75,0,0,137,75,134,72,121,67,117,65,109,59,4,3,12,5,14,6,4,NaN,8,6,13,11,18,9,120.97,20,108,9,40,30,137,103
19,Nuevo León,46,San Nicolás de los Garza,1591,9,62,31,NaN,0,60,31,58,30,55,29,51,26,49,24,NaN,NaN,3,NaN,7,4,4,3,NaN,NaN,8,4,8,5,100,11,48,3,20,17,62,56
19,Nuevo León,46,San Nicolás de los Garza,1591,10,139,64,8,NaN,131,63,130,62,128,62,120,59,117,57,NaN,NaN,NaN,0,10,3,8,3,3,NaN,19,11,21,10,85.33,19,110,10,45,36,139,119
19,Nuevo León,46,San Nicolás de los Garza,1591,11,156,76,12,8,144,68,140,64,126,59,121,56,118,56,8,6,10,3,12,5,5,3,3,0,16,8,15,6,95,35,110,11,47,35,156,124
19,Nuevo León,46,San Nicolás de los Garza,1591,12,139,72,7,5,132,67,131,67,127,65,123,62,121,60,NaN,0,3,NaN,7,5,4,3,NaN,NaN,20,12,18,10,107.46,16,111,12,40,30,139,110
19,Nuevo León,46,San Nicolás de los Garza,1591,13,85,39,5,0,80,39,77,38,68,35,65,33,62,32,6,3,6,NaN,9,3,3,NaN,3,NaN,12,8,5,3,84.78,20,62,3,25,18,85,64
19,Nuevo León,46,San Nicolás de los Garza,1591,14,95,45,5,NaN,90,43,88,43,82,40,79,39,73,35,NaN,0,6,3,8,3,3,NaN,6,4,14,7,9,4,90,16,74,5,35,27,95,82
19,Nuevo León,46,San Nicolás de los Garza,1591,15,117,54,3,NaN,114,53,111,52,108,50,104,47,101,46,4,NaN,NaN,NaN,6,4,4,3,3,NaN,26,12,14,7,85.71,13,93,11,32,27,117,106
19,Nuevo León,46,San Nicolás de los Garza,1591,16,169,78,12,7,157,71,152,70,139,64,132,59,128,58,6,NaN,12,5,16,9,7,5,4,NaN,20,11,12,6,85.71,37,125,7,58,33,169,106
19,Nuevo León,46,San Nicolás de los Garza,1591,17,111,59,5,3,106,56,103,54,98,51,96,50,92,46,4,NaN,4,3,4,NaN,NaN,NaN,4,4,12,4,19,10,113.46,15,85,11,35,21,111,71
19,Nuevo León,46,San Nicolás de los Garza,1591,18,100,52,NaN,NaN,98,51,96,50,89,48,86,47,80,42,4,NaN,5,NaN,7,NaN,3,NaN,6,5,14,10,6,4,108.33,14,84,NaN,31,26,100,81
19,Nuevo León,46,San Nicolás de los Garza,1591,19,93,49,NaN,0,92,49,91,49,85,43,80,42,75,42,NaN,0,6,6,11,7,5,NaN,5,0,16,11,3,NaN,111.36,13,80,0,28,24,93,85
19,Nuevo León,46,San Nicolás de los Garza,1591,20,102,53,4,NaN,98,51,96,49,88,46,84,43,82,41,NaN,NaN,8,3,10,5,4,3,NaN,NaN,12,4,7,3,108.16,18,81,3,34,26,102,87
19,Nuevo León,46,San Nicolás de los Garza,1591,22,218,104,8,NaN,210,102,202,96,180,85,170,80,161,78,10,6,20,11,22,12,10,5,9,NaN,34,13,12,7,91.23,48,164,6,58,41,218,163
19,Nuevo León,46,San Nicolás de los Garza,1591,23,99,45,NaN,0,97,45,95,43,84,36,83,35,82,35,3,3,10,6,8,5,NaN,NaN,NaN,0,9,3,14,7,83.33,16,76,7,33,22,99,68
19,Nuevo León,46,San Nicolás de los Garza,1591,24,78,37,3,NaN,75,35,73,34,64,30,61,29,59,28,3,NaN,8,3,7,3,3,NaN,NaN,NaN,8,6,7,NaN,90.24,17,56,5,25,16,78,57
19,Nuevo León,46,San Nicolás de los Garza,1591,25,68,39,0,0,68,39,67,39,66,38,63,36,62,36,NaN,0,NaN,NaN,4,3,3,NaN,NaN,0,12,9,6,NaN,134.48,5,59,4,23,17,68,53
19,Nuevo León,46,San Nicolás de los Garza,1591,26,103,50,NaN,0,101,50,99,49,88,43,81,40,75,38,4,3,9,4,14,6,7,3,6,NaN,9,4,13,7,94.34,22,74,7,32,26,103,87
19,Nuevo León,46,San Nicolás de los Garza,1591,27,50,25,3,NaN,47,23,47,23,42,20,41,19,37,16,0,0,5,3,5,3,NaN,NaN,4,3,9,4,6,4,100,9,36,5,15,9,50,32
19,Nuevo León,46,San Nicolás de los Garza,1591,28,123,61,4,NaN,119,60,114,56,101,46,98,44,93,44,7,6,11,8,10,8,3,NaN,5,0,17,11,15,8,98.39,25,87,11,34,26,123,89
19,Nuevo León,46,San Nicolás de los Garza,1591,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,Nuevo León,46,San Nicolás de los Garza,1591,30,81,34,3,NaN,78,33,74,33,65,30,65,30,59,28,5,NaN,8,NaN,4,NaN,0,0,6,NaN,16,8,11,5,72.34,16,59,6,23,17,81,54
19,Nuevo León,46,San Nicolás de los Garza,1591,31,145,74,3,NaN,142,72,139,69,134,68,127,64,113,55,3,3,5,NaN,11,5,7,4,14,9,14,9,23,11,104.23,18,110,17,51,38,145,113
19,Nuevo León,46,San Nicolás de los Garza,1591,32,197,96,5,NaN,192,94,190,94,167,79,155,71,147,67,5,NaN,20,14,22,15,12,8,8,4,24,13,25,12,95.05,42,140,15,51,35,197,140
19,Nuevo León,46,San Nicolás de los Garza,1591,33,121,63,4,3,117,60,114,58,97,46,86,38,81,37,5,4,15,10,24,16,11,8,5,NaN,13,6,4,NaN,108.62,35,83,3,36,23,121,82
19,Nuevo León,46,San Nicolás de los Garza,1591,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,Nuevo León,46,San Nicolás de los Garza,1591,35,61,26,6,NaN,55,25,55,25,47,22,45,22,44,22,NaN,NaN,7,NaN,6,NaN,NaN,0,NaN,0,11,7,4,3,74.29,16,41,4,15,11,61,47
19,Nuevo León,46,San Nicolás de los Garza,1591,36,41,18,NaN,NaN,40,17,40,17,36,17,35,17,30,15,0,0,4,0,3,0,NaN,0,5,NaN,5,3,4,NaN,78.26,6,35,0,13,11,41,37
19,Nuevo León,46,San Nicolás de los Garza,1591,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,Nuevo León,46,San Nicolás de los Garza,1604,1,202,100,3,3,199,97,196,95,181,91,177,88,161,77,5,3,13,3,12,5,4,3,16,11,21,12,49,20,98.04,25,136,41,71,47,202,145
19,Nuevo León,46,San Nicolás de los Garza,1604,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,Nuevo León,46,San Nicolás de los Garza,1604,3,200,101,7,4,193,97,182,92,159,82,151,76,145,71,14,8,20,7,24,13,8,6,6,5,19,9,42,21,102.02,49,121,30,58,31,200,112
19,Nuevo León,46,San Nicolás de los Garza,1604,4,90,46,NaN,NaN,88,45,84,41,78,38,76,37,72,35,4,4,6,3,6,3,NaN,NaN,4,NaN,8,6,23,11,104.55,14,60,16,28,19,90,71
19,Nuevo León,46,San Nicolás de los Garza,1604,9,180,94,15,10,165,84,160,84,151,79,146,75,142,71,6,NaN,8,4,10,7,5,4,4,4,29,11,35,17,109.3,34,119,27,61,44,180,142
19,Nuevo León,46,San Nicolás de los Garza,1604,10,19,8,NaN,0,18,8,17,7,15,6,14,5,13,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,3,NaN,72.73,5,12,NaN,7,3,19,9
19,Nuevo León,46,San Nicolás de los Garza,1604,11,241,130,14,7,227,123,223,123,205,109,197,103,195,103,8,3,14,11,16,11,8,6,NaN,0,37,22,69,34,117.12,44,136,61,71,52,241,182
19,Nuevo León,46,San Nicolás de los Garza,1604,12,179,105,NaN,NaN,177,104,170,99,152,85,143,79,130,69,9,6,16,13,21,16,9,6,13,10,21,15,31,16,141.89,36,123,20,52,40,179,136
19,Nuevo León,46,San Nicolás de los Garza,1604,13,62,31,5,NaN,57,30,54,28,45,22,45,22,44,21,4,3,8,5,6,3,0,0,NaN,NaN,6,3,7,NaN,100,17,41,4,19,12,62,39
19,Nuevo León,46,San Nicolás de los Garza,1604,14,161,85,8,5,153,80,150,78,136,69,133,66,128,64,4,3,13,8,11,8,3,3,5,NaN,15,10,46,20,111.84,28,98,35,47,30,161,106
19,Nuevo León,46,San Nicolás de los Garza,1604,15,208,94,7,4,201,90,196,88,186,84,176,79,167,76,6,3,9,3,16,7,10,5,9,3,26,12,59,28,82.46,32,129,47,58,35,208,142
19,Nuevo León,46,San Nicolás de los Garza,1604,16,159,76,11,6,148,70,146,68,132,59,127,56,123,56,NaN,NaN,14,9,17,10,5,3,4,0,22,11,41,18,91.57,32,88,39,41,26,159,105
19,Nuevo León,46,San Nicolás de los Garza,1604,17,41,19,0,0,41,19,40,19,39,19,39,19,37,17,NaN,0,NaN,0,NaN,0,0,0,NaN,NaN,4,NaN,12,4,86.36,NaN,30,9,16,10,41,32
19,Nuevo León,46,San Nicolás de los Garza,1604,18,102,59,3,NaN,99,57,97,56,88,50,86,49,82,45,3,NaN,8,5,8,5,NaN,NaN,4,4,14,10,35,19,137.21,16,53,33,27,19,102,78
19,Nuevo León,46,San Nicolás de los Garza,1604,19,59,31,4,4,55,27,55,27,49,26,48,26,47,25,NaN,0,5,NaN,3,NaN,NaN,0,NaN,NaN,10,5,10,7,110.71,11,40,8,22,18,59,47
19,Nuevo León,46,San Nicolás de los Garza,1604,20,139,74,4,NaN,135,72,133,72,126,66,125,65,117,61,4,NaN,5,4,5,5,NaN,NaN,8,4,16,10,41,18,113.85,14,86,39,42,30,139,86
19,Nuevo León,46,San Nicolás de los Garza,1604,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,Nuevo León,46,San Nicolás de los Garza,1604,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,Nuevo León,46,San Nicolás de los Garza,1604,23,32,21,NaN,0,31,21,31,21,29,20,28,19,27,19,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,5,3,7,4,190.91,4,23,5,13,11,32,29
19,Nuevo León,46,San Nicolás de los Garza,1604,24,78,38,0,0,78,38,77,38,70,36,69,36,66,33,NaN,0,7,NaN,4,0,NaN,0,3,3,9,3,14,8,95,9,59,10,21,15,78,55
19,Nuevo León,46,San Nicolás de los Garza,1604,25,116,62,4,3,112,59,107,57,100,52,95,49,95,49,6,3,6,4,7,4,5,3,0,0,7,5,33,15,114.81,21,73,22,32,18,116,69
19,Nuevo León,46,San Nicolás de los Garza,1604,26,12,7,NaN,0,11,7,11,7,11,7,11,7,11,7,0,0,0,0,0,0,0,0,0,0,NaN,NaN,3,NaN,140,NaN,8,3,6,6,12,12
19,Nuevo León,46,San Nicolás de los Garza,1604,27,73,42,NaN,NaN,72,41,70,40,63,37,60,35,58,34,NaN,NaN,7,3,8,5,3,NaN,NaN,NaN,6,4,20,10,135.48,13,43,17,21,16,73,52
19,Nuevo León,46,San Nicolás de los Garza,1604,28,68,35,NaN,NaN,67,34,64,33,59,31,56,29,51,27,3,NaN,5,NaN,6,3,3,NaN,5,NaN,6,3,12,3,106.06,12,47,9,24,14,68,39
19,Nuevo León,46,San Nicolás de los Garza,1604,29,106,52,3,0,103,52,99,49,93,45,87,42,85,42,5,4,5,3,10,5,6,3,NaN,0,19,11,20,7,96.3,19,69,18,29,19,106,67
19,Nuevo León,46,San Nicolás de los Garza,1604,30,93,48,9,5,84,43,81,42,74,38,74,38,69,35,3,NaN,7,4,4,NaN,0,0,5,3,10,4,13,6,106.67,19,61,13,31,21,93,63
19,Nuevo León,46,San Nicolás de los Garza,1604,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,Nuevo León,46,San Nicolás de los Garza,1604,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,Nuevo León,46,San Nicolás de los Garza,1604,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,Nuevo León,46,San Nicolás de los Garza,1604,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,Nuevo León,46,San Nicolás de los Garza,1604,36,202,100,5,3,197,97,194,95,177,83,172,80,164,76,5,3,15,11,15,10,5,3,8,4,21,10,56,25,98.04,30,123,49,72,41,202,124
19,Nuevo León,46,San Nicolás de los Garza,1604,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,Nuevo León,46,San Nicolás de los Garza,1604,38,24,14,NaN,NaN,23,13,21,11,18,9,16,8,15,8,3,3,NaN,NaN,3,NaN,NaN,NaN,NaN,0,NaN,NaN,3,NaN,140,8,14,NaN,6,5,24,21
19,Nuevo León,46,San Nicolás de los Garza,1604,39,46,16,4,0,42,16,39,16,31,14,29,12,29,12,4,0,7,NaN,7,NaN,NaN,NaN,0,0,5,NaN,9,4,53.33,17,24,5,14,9,46,33
19,Nuevo León,46,San Nicolás de los Garza,1604,40,24,10,NaN,0,23,10,23,10,20,10,19,9,16,8,0,0,3,0,NaN,NaN,NaN,NaN,3,NaN,NaN,NaN,4,NaN,71.43,5,16,3,8,5,24,17
19,Nuevo León,46,San Nicolás de los Garza,1604,41,18,9,NaN,0,17,9,17,9,17,9,17,9,16,8,0,0,0,0,0,0,0,0,NaN,NaN,0,0,10,4,100,NaN,9,8,7,5,18,16
19,Nuevo León,46,San Nicolás de los Garza,1604,42,20,9,0,0,20,9,20,9,16,8,15,8,14,8,NaN,0,3,NaN,4,NaN,NaN,0,NaN,0,NaN,NaN,5,3,81.82,5,10,5,7,7,20,20
19,Nuevo León,46,San Nicolás de los Garza,1604,43,29,12,0,0,29,12,27,11,25,10,24,10,21,8,NaN,NaN,NaN,NaN,3,NaN,NaN,0,3,NaN,NaN,NaN,7,NaN,70.59,5,18,6,8,5,29,22
19,Nuevo León,46,San Nicolás de los Garza,1604,44,25,13,NaN,NaN,24,12,23,12,19,9,16,7,15,7,NaN,0,4,3,6,4,3,NaN,NaN,0,3,NaN,3,NaN,108.33,9,13,3,7,5,25,15
19,Nuevo León,46,San Nicolás de los Garza,1604,45,23,8,NaN,0,21,8,20,7,18,6,18,6,16,6,NaN,NaN,NaN,NaN,0,0,0,0,NaN,0,NaN,NaN,3,NaN,53.33,5,18,0,6,4,23,13
19,Nuevo León,46,San Nicolás de los Garza,1604,46,73,36,5,3,68,33,67,33,60,30,56,27,55,27,NaN,0,7,3,9,5,4,3,NaN,0,17,10,10,3,97.3,17,47,9,22,12,73,38
19,Nuevo León,46,San Nicolás de los Garza,1604,47,32,16,NaN,NaN,31,15,30,14,27,12,26,12,24,12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0,7,4,NaN,NaN,100,6,24,NaN,9,8,32,26
19,Nuevo León,46,San Nicolás de los Garza,1604,48,19,10,NaN,0,18,10,18,10,16,8,14,6,13,5,0,0,NaN,NaN,4,4,NaN,NaN,NaN,NaN,NaN,NaN,5,NaN,111.11,5,10,4,8,3,19,6
19,Nuevo León,46,San Nicolás de los Garza,1604,49,44,15,NaN,NaN,42,14,41,13,35,10,33,9,30,9,NaN,NaN,5,3,3,NaN,NaN,NaN,3,0,4,3,6,0,51.72,11,29,4,8,3,44,12
19,Nuevo León,46,San Nicolás de los Garza,1604,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,Nuevo León,46,San Nicolás de los Garza,1604,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,Nuevo León,46,San Nicolás de los Garza,1604,52,99,43,6,NaN,93,41,89,39,79,34,76,34,74,33,5,NaN,9,5,9,3,3,0,NaN,NaN,6,3,23,10,76.79,23,55,21,33,21,99,61
19,Nuevo León,46,San Nicolás de los Garza,1619,1,166,82,7,4,159,78,155,75,143,69,134,62,131,62,5,3,11,6,16,10,9,7,3,0,13,4,42,20,97.62,32,111,23,50,28,166,89
19,Nuevo León,46,San Nicolás de los Garza,1619,2,130,56,6,5,124,51,117,49,108,46,107,45,100,44,8,NaN,8,3,6,3,NaN,NaN,7,NaN,18,9,28,9,75.68,23,90,17,34,22,130,84
19,Nuevo León,46,San Nicolás de los Garza,1619,3,102,54,0,0,102,54,99,53,90,48,83,43,78,40,5,NaN,7,4,12,8,7,5,5,3,8,6,25,15,112.5,19,67,16,28,21,102,82
19,Nuevo León,46,San Nicolás de los Garza,1619,4,72,34,8,3,64,31,63,30,54,23,52,22,50,22,NaN,NaN,8,6,7,5,NaN,NaN,NaN,0,10,4,9,6,89.47,20,46,6,20,16,72,60
19,Nuevo León,46,San Nicolás de los Garza,1619,5,163,91,5,3,158,88,154,86,141,76,141,76,137,73,5,3,12,9,6,5,0,0,4,3,19,8,37,18,126.39,22,121,20,53,35,163,112
19,Nuevo León,46,San Nicolás de los Garza,1619,6,149,76,3,NaN,146,75,140,73,118,60,114,58,107,54,8,4,20,11,19,11,4,NaN,7,4,10,6,36,17,104.11,35,93,21,42,29,149,112
19,Nuevo León,46,San Nicolás de los Garza,1619,7,136,75,3,NaN,133,74,128,71,114,63,107,58,103,56,7,4,12,7,17,11,7,5,4,NaN,17,9,26,13,122.95,29,92,15,34,26,136,105
19,Nuevo León,46,San Nicolás de los Garza,1619,8,179,88,6,3,173,85,169,84,149,76,144,72,134,68,10,3,14,6,13,8,5,4,10,4,18,8,41,19,96.7,35,121,23,42,34,179,147
19,Nuevo León,46,San Nicolás de los Garza,1619,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,Nuevo León,46,San Nicolás de los Garza,1619,10,172,81,4,3,168,78,165,76,155,71,151,69,145,68,5,NaN,8,5,10,6,4,NaN,6,NaN,18,9,41,17,89.01,21,124,27,54,36,172,118
19,Nuevo León,46,San Nicolás de los Garza,1619,11,188,90,7,3,181,87,175,85,155,75,148,72,137,64,7,3,19,9,19,8,7,3,11,8,18,8,30,13,91.84,40,129,19,44,36,188,145
19,Nuevo León,46,San Nicolás de los Garza,1619,12,153,68,4,NaN,149,67,147,65,131,58,128,57,124,57,NaN,NaN,16,7,12,5,3,NaN,4,0,15,9,46,21,80,25,103,25,47,26,153,98
19,Nuevo León,46,San Nicolás de los Garza,1619,13,143,76,3,NaN,140,74,137,72,127,65,123,64,118,61,6,5,7,4,8,5,4,NaN,5,3,11,7,35,16,113.43,20,99,24,42,29,143,108
19,Nuevo León,46,San Nicolás de los Garza,1619,14,160,69,4,0,156,69,153,68,134,62,127,59,118,55,5,NaN,17,5,17,5,7,3,9,4,11,7,48,21,75.82,33,101,26,44,33,160,126
19,Nuevo León,46,San Nicolás de los Garza,1619,15,219,93,7,NaN,212,92,206,87,184,80,174,74,165,70,12,6,16,6,21,12,10,6,9,4,25,12,44,15,73.81,45,142,32,50,33,219,153
19,Nuevo León,46,San Nicolás de los Garza,1619,16,122,58,4,0,118,58,113,56,101,48,98,45,90,42,5,NaN,12,8,9,7,3,3,8,3,12,5,23,9,90.63,24,85,13,35,23,122,86
19,Nuevo León,46,San Nicolás de los Garza,1619,17,177,85,15,10,162,75,154,72,141,64,138,62,135,61,9,4,12,7,8,6,3,NaN,3,NaN,16,5,37,18,92.39,39,124,14,46,35,177,137
19,Nuevo León,46,San Nicolás de los Garza,1619,18,106,52,3,NaN,103,51,103,51,101,50,99,49,94,47,0,0,NaN,NaN,4,NaN,NaN,NaN,5,NaN,13,9,39,16,96.3,7,68,31,33,19,106,63
19,Nuevo León,46,San Nicolás de los Garza,1619,19,180,94,8,6,172,88,165,86,152,80,147,76,141,73,9,3,11,5,11,6,5,4,6,3,15,6,51,26,109.3,33,104,43,42,34,180,152
19,Nuevo León,46,San Nicolás de los Garza,1619,20,93,52,0,0,93,52,93,52,92,51,89,49,86,46,0,0,NaN,NaN,4,3,3,NaN,3,3,9,8,34,13,126.83,4,55,34,31,17,93,51
19,Nuevo León,46,San Nicolás de los Garza,1619,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,Nuevo León,46,San Nicolás de los Garza,1619,22,133,64,NaN,NaN,131,63,130,63,121,58,116,56,111,54,3,NaN,7,4,9,4,5,NaN,5,NaN,14,6,48,24,92.75,17,73,43,43,33,133,105
19,Nuevo León,46,San Nicolás de los Garza,1619,23,94,39,3,NaN,91,37,90,37,85,36,81,33,78,32,3,0,3,NaN,4,3,4,3,3,NaN,9,3,28,13,70.91,13,53,28,29,19,94,66
19,Nuevo León,46,San Nicolás de los Garza,1619,24,165,84,5,3,160,81,155,77,144,72,140,71,134,69,6,5,10,4,11,5,4,NaN,6,NaN,16,5,48,24,103.7,25,100,40,43,37,165,139
19,Nuevo León,46,San Nicolás de los Garza,1619,25,75,37,NaN,0,73,37,73,37,66,33,63,31,60,30,NaN,NaN,6,3,7,4,3,NaN,3,NaN,7,3,19,7,97.37,12,45,18,21,13,75,55
19,Nuevo León,46,San Nicolás de los Garza,1619,26,154,71,5,3,149,68,142,64,130,58,124,55,118,52,9,6,10,4,14,7,6,3,6,3,16,6,37,16,85.54,30,92,32,46,27,154,102
19,Nuevo León,46,San Nicolás de los Garza,1619,27,66,31,3,3,63,28,63,28,61,28,60,28,57,27,0,0,NaN,0,3,0,NaN,0,3,NaN,8,NaN,18,11,88.57,6,51,9,19,9,66,32
19,Nuevo León,46,San Nicolás de los Garza,1619,28,86,39,0,0,86,39,85,39,81,36,81,36,75,32,NaN,0,4,3,NaN,NaN,0,0,6,4,9,4,34,16,82.98,5,49,32,30,19,86,60
19,Nuevo León,46,San Nicolás de los Garza,1619,29,145,69,3,0,142,69,141,69,128,61,126,60,117,52,3,NaN,11,7,11,7,NaN,NaN,9,8,10,5,47,17,90.79,19,90,36,42,22,145,87
19,Nuevo León,46,San Nicolás de los Garza,1619,30,37,16,NaN,0,36,16,34,15,32,13,31,13,30,13,3,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0,8,6,7,NaN,76.19,6,24,7,11,4,37,23
19,Nuevo León,46,San Nicolás de los Garza,1623,2,91,46,NaN,0,90,46,90,46,82,41,80,40,77,39,NaN,NaN,7,4,7,4,NaN,NaN,3,NaN,11,4,9,4,102.22,11,75,5,30,24,91,75
19,Nuevo León,46,San Nicolás de los Garza,1623,3,44,17,NaN,NaN,42,16,42,16,39,16,37,15,33,14,NaN,0,NaN,0,3,NaN,NaN,NaN,4,NaN,6,NaN,3,NaN,62.96,7,37,0,14,12,44,37
19,Nuevo León,46,San Nicolás de los Garza,1623,4,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
19,Nuevo León,46,San Nicolás de los Garza,1623,5,182,85,4,NaN,178,83,175,81,170,80,166,78,156,74,4,3,4,0,4,NaN,4,NaN,10,4,37,12,19,8,87.63,16,159,7,49,36,182,143
19,Nuevo León,46,San Nicolás de los Garza,1623,6,70,38,3,3,67,35,66,34,60,29,58,27,57,27,NaN,NaN,6,5,6,5,NaN,NaN,NaN,0,12,6,4,0,118.75,12,58,0,23,16,70,49
19,Nuevo León,46,San Nicolás de los Garza,1623,7,65,33,NaN,0,64,33,63,33,60,30,58,29,57,29,NaN,0,3,3,3,NaN,NaN,NaN,NaN,0,12,9,6,3,103.13,7,56,NaN,24,15,65,47
19,Nuevo León,46,San Nicolás de los Garza,1623,8,64,32,NaN,0,63,32,62,31,55,27,53,25,53,25,NaN,NaN,6,3,5,3,NaN,NaN,0,0,5,NaN,12,7,100,11,46,7,24,20,64,53
19,Nuevo León,46,San Nicolás de los Garza,1623,9,44,24,NaN,0,42,24,41,24,39,22,39,22,37,20,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,6,3,NaN,NaN,120,5,37,NaN,14,10,44,31
19,Nuevo León,46,San Nicolás de los Garza,1623,10,161,81,3,NaN,158,79,155,77,145,71,138,66,130,63,4,NaN,9,6,14,10,7,5,8,3,24,13,12,7,101.25,23,132,6,51,38,161,125
19,Nuevo León,46,San Nicolás de los Garza,1623,11,191,85,9,6,182,79,177,77,166,74,160,71,149,66,7,3,9,NaN,14,5,6,3,11,5,26,10,15,8,80.19,31,154,6,61,43,191,149
19,Nuevo León,46,San Nicolás de los Garza,1623,12,46,22,0,0,46,22,45,21,42,21,42,21,41,20,NaN,NaN,3,0,NaN,0,0,0,NaN,NaN,4,3,3,NaN,91.67,4,41,NaN,15,11,46,34
